,TP9,AF7,AF8,TP10,Right AUX,timestamps
99,89.355469,26.367188,20.507812,53.710938,393.554688,0.386986
100,146.484375,36.132812,31.250000,62.988281,478.515625,0.390892
101,34.667969,38.574219,34.179688,10.742188,-69.335938,0.394798
102,-102.050781,38.574219,29.296875,-30.273438,-498.046875,0.398704
103,-78.125000,32.714844,21.972656,3.417969,-221.679688,0.402611
104,78.613281,27.832031,20.996094,66.406250,337.890625,0.406517
105,146.972656,36.621094,24.414062,65.917969,468.261719,0.410423
106,45.410156,37.109375,28.808594,9.277344,45.898438,0.414329
107,-98.144531,32.714844,38.085938,-32.714844,-418.457031,0.418236
108,-89.355469,34.179688,33.691406,-10.742188,-270.507812,0.417123
109,55.175781,33.203125,21.972656,42.968750,246.093750,0.421029
110,140.136719,29.296875,16.601562,52.734375,527.832031,0.424935
111,55.664062,26.855469,19.531250,0.488281,161.132812,0.428842
112,-85.937500,39.062500,28.808594,-41.503906,-409.179688,0.432748
113,-90.332031,42.968750,30.273438,-14.648438,-364.746094,0.436654
114,40.039062,35.156250,28.808594,40.039062,151.855469,0.440560
115,155.761719,39.550781,31.250000,59.082031,475.585938,0.444467
116,95.703125,44.921875,30.761719,16.601562,155.273438,0.448373
117,-62.011719,43.457031,29.296875,-39.550781,-379.394531,0.452279
118,-94.238281,41.015625,30.273438,-27.343750,-396.972656,0.456185
119,15.625000,31.250000,23.437500,26.855469,96.191406,0.460092
120,137.695312,24.902344,17.089844,56.640625,507.324219,0.475251
121,102.050781,33.691406,23.437500,20.996094,241.699219,0.479158
122,-49.804688,34.667969,31.250000,-33.691406,-308.105469,0.483064
123,-106.445312,28.808594,30.273438,-28.808594,-409.179688,0.486970
124,-7.812500,27.832031,23.925781,16.601562,39.062500,0.490876
125,133.300781,22.460938,22.949219,57.617188,484.863281,0.494783
126,114.257812,19.531250,26.367188,31.250000,290.527344,0.498689
127,-31.250000,31.250000,31.738281,-22.460938,-273.925781,0.502595
128,-105.957031,30.273438,33.203125,-24.414062,-444.824219,0.506501
129,-23.437500,17.578125,27.343750,23.437500,-10.742188,0.510408
130,121.582031,13.183594,21.972656,68.359375,449.707031,0.514314
131,120.117188,15.136719,21.972656,45.898438,307.617188,0.518220
132,-14.648438,33.203125,25.390625,-9.765625,-203.125000,0.515936
133,-111.328125,30.273438,27.832031,-28.320312,-472.167969,0.519842
134,-45.410156,17.578125,23.437500,15.136719,-96.679688,0.523749
135,110.351562,21.972656,18.066406,64.453125,466.308594,0.527655
136,133.300781,26.855469,19.531250,43.457031,406.738281,0.531561
137,6.347656,28.320312,24.414062,-13.183594,-157.714844,0.535467
138,-116.699219,25.878906,29.296875,-40.039062,-505.371094,0.539374
139,-64.941406,30.273438,30.273438,1.953125,-166.503906,0.543280
140,90.820312,25.878906,26.855469,56.640625,399.902344,0.547186
141,128.906250,22.949219,28.808594,42.968750,435.058594,0.551092
142,14.648438,22.949219,30.273438,-11.718750,-95.703125,0.554999
143,-116.699219,20.019531,30.273438,-41.015625,-515.625000,0.558905
144,-82.519531,26.855469,32.226562,-1.953125,-253.906250,0.575293
145,74.707031,31.250000,32.714844,58.593750,317.871094,0.579199
146,138.183594,28.808594,31.738281,60.058594,427.734375,0.583105
147,37.597656,20.019531,29.785156,4.394531,-16.601562,0.587011
148,-102.539062,18.066406,35.644531,-33.691406,-455.566406,0.590918
149,-93.750000,21.972656,31.738281,-7.324219,-271.484375,0.594824
150,59.570312,22.460938,17.089844,46.386719,283.203125,0.598730
151,151.855469,19.531250,16.113281,60.546875,473.144531,0.602636
152,61.035156,20.019531,27.832031,14.160156,81.542969,0.606543
153,-90.820312,28.320312,34.667969,-28.808594,-390.625000,0.610449
154,-93.261719,28.808594,37.597656,-1.464844,-263.671875,0.614355
155,42.968750,15.136719,32.714844,48.828125,269.531250,0.618261
156,142.578125,3.417969,21.484375,60.058594,523.437500,0.615540
157,69.335938,9.277344,20.019531,17.089844,162.597656,0.619446
158,-80.078125,18.554688,28.320312,-26.855469,-384.277344,0.623353
159,-93.261719,26.367188,25.878906,-1.464844,-335.937500,0.627259
160,34.667969,30.273438,19.042969,59.570312,184.082031,0.631165
161,158.691406,34.179688,21.484375,88.867188,546.875000,0.635071
162,102.539062,39.550781,26.855469,44.433594,213.378906,0.638978
163,-67.382812,24.414062,28.808594,-20.507812,-343.261719,0.642884
164,-118.652344,8.789062,22.949219,-20.507812,-341.796875,0.646790
165,0.000000,8.300781,20.507812,35.156250,112.304688,0.650696
166,144.042969,10.742188,22.949219,68.847656,483.398438,0.654603
167,112.792969,21.972656,25.878906,32.226562,226.074219,0.658509
168,-46.386719,26.855469,30.761719,-23.925781,-312.011719,0.657149
169,-109.375000,23.925781,30.761719,-24.902344,-415.527344,0.661055
170,0.000000,34.667969,30.761719,35.156250,21.972656,0.664961
171,147.949219,36.132812,28.320312,76.660156,487.304688,0.668867
172,122.070312,20.507812,25.390625,38.085938,300.781250,0.672774
173,-31.738281,20.019531,31.250000,-19.531250,-291.015625,0.676680
174,-115.722656,25.878906,33.691406,-30.273438,-464.843750,0.680586
175,-34.667969,22.460938,29.296875,16.601562,-27.343750,0.684492
176,122.558594,21.484375,29.296875,68.359375,485.351562,0.688399
177,122.070312,28.320312,33.203125,42.968750,368.164062,0.692305
178,-11.230469,45.898438,39.550781,-11.230469,-182.128906,0.696211
179,-111.328125,40.039062,42.480469,-26.367188,-477.539062,0.700117
180,-58.593750,16.601562,36.132812,11.718750,-132.812500,0.715309
181,104.492188,18.066406,31.738281,69.335938,445.800781,0.719215
182,130.859375,22.460938,34.179688,60.546875,426.269531,0.723122
183,3.417969,26.855469,42.480469,6.835938,-102.050781,0.727028
184,-115.234375,26.855469,45.410156,-15.625000,-414.550781,0.730934
185,-64.941406,33.203125,43.457031,26.855469,-139.648438,0.734840
186,90.332031,25.390625,31.738281,74.707031,386.230469,0.738747
187,129.882812,3.417969,26.367188,58.105469,452.148438,0.742653
188,15.625000,2.929688,29.785156,3.906250,-41.992188,0.746559
189,-112.304688,15.136719,33.691406,-22.949219,-479.980469,0.750465
190,-83.984375,18.066406,32.714844,3.906250,-269.531250,0.754372
191,63.476562,10.253906,20.996094,47.363281,310.058594,0.758278
192,145.507812,16.601562,23.925781,57.617188,451.171875,0.756429
193,65.429688,26.367188,32.714844,14.648438,26.367188,0.760335
194,-73.242188,24.414062,35.156250,-29.296875,-406.738281,0.764242
195,-75.195312,14.648438,27.343750,-9.277344,-258.300781,0.768148
196,62.500000,8.300781,17.089844,41.992188,284.667969,0.772054
197,158.691406,17.089844,17.089844,55.664062,488.769531,0.775960
198,78.125000,25.390625,21.484375,11.718750,104.492188,0.779867
199,-69.335938,37.597656,21.972656,-32.714844,-385.253906,0.783773
200,-79.101562,43.945312,5.371094,-9.277344,-310.058594,0.787679
201,53.710938,35.156250,7.324219,60.546875,235.351562,0.791585
202,155.273438,22.949219,27.832031,71.289062,495.117188,0.795492
203,71.777344,16.113281,24.902344,9.765625,133.789062,0.799398
204,-90.820312,18.066406,27.343750,-40.527344,-323.242188,0.795243
205,-125.976562,17.578125,33.203125,-24.902344,-308.105469,0.799150
206,-23.437500,5.371094,30.273438,22.949219,158.691406,0.803056
207,100.097656,2.441406,33.203125,46.386719,520.996094,0.806962
208,68.359375,11.718750,38.574219,16.113281,210.937500,0.810868
209,-85.449219,17.089844,50.781250,-40.039062,-364.746094,0.814775
210,-144.531250,9.277344,53.222656,-42.968750,-425.292969,0.818681
211,-49.804688,0.976562,53.222656,9.765625,52.734375,0.822587
212,91.308594,3.906250,52.246094,49.804688,482.910156,0.826493
213,74.218750,0.488281,49.316406,24.414062,237.304688,0.830400
214,-89.355469,-7.812500,50.781250,-41.992188,-277.832031,0.834306
215,-163.085938,-4.394531,52.246094,-52.246094,-390.136719,0.838212
216,-72.753906,-4.394531,53.710938,4.882812,-11.718750,0.855415
217,64.941406,-10.742188,46.386719,41.015625,434.570312,0.859322
218,63.476562,-21.972656,42.480469,18.066406,296.386719,0.863228
219,-70.312500,-20.507812,49.316406,-31.738281,-220.703125,0.867134
220,-156.738281,-20.507812,45.898438,-46.875000,-432.128906,0.871040
221,-81.542969,-17.578125,44.433594,4.394531,-52.246094,0.874947
222,68.847656,-13.183594,40.527344,50.781250,458.007812,0.878853
223,88.378906,-17.578125,36.132812,28.320312,347.167969,0.882759
224,-33.691406,-14.648438,35.644531,-23.925781,-168.457031,0.886665
225,-137.695312,-5.371094,33.691406,-47.851562,-414.550781,0.890572
226,-81.054688,-12.695312,28.320312,-8.300781,-97.656250,0.894478
227,79.101562,-17.578125,21.972656,53.222656,405.273438,0.898384
228,119.628906,-5.371094,20.996094,47.363281,416.503906,0.897226
229,1.953125,0.976562,23.925781,-6.347656,-89.355469,0.901132
230,-112.304688,15.136719,29.785156,-32.226562,-457.031250,0.905038
231,-70.800781,21.484375,27.343750,0.488281,-181.152344,0.908944
232,77.148438,9.765625,19.531250,49.316406,353.515625,0.912851
233,134.765625,12.207031,19.042969,49.316406,431.640625,0.916757
234,39.062500,14.648438,22.949219,1.953125,-26.855469,0.920663
235,-98.632812,10.742188,26.367188,-33.691406,-420.898438,0.924569
236,-90.820312,5.371094,20.507812,-11.718750,-199.707031,0.928476
237,58.593750,6.835938,17.089844,43.945312,339.843750,0.932382
238,144.531250,11.230469,18.554688,57.617188,486.816406,0.936288
239,57.617188,8.300781,20.996094,12.695312,35.644531,0.940194
240,-84.960938,9.277344,31.738281,-23.925781,-420.898438,0.935381
241,-88.378906,8.789062,32.714844,1.464844,-254.882812,0.939288
242,46.386719,2.441406,25.390625,57.617188,270.019531,0.943194
243,149.902344,8.300781,24.902344,76.171875,500.488281,0.947100
244,73.242188,11.230469,28.808594,28.808594,89.355469,0.951006
245,-80.078125,10.253906,34.667969,-20.996094,-428.222656,0.954913
246,-96.191406,17.578125,34.667969,-3.906250,-342.285156,0.958819
247,34.179688,20.507812,29.296875,53.222656,172.363281,0.962725
248,154.785156,20.019531,28.320312,77.636719,469.726562,0.966631
249,95.703125,24.414062,27.343750,35.156250,146.484375,0.970538
250,-55.664062,22.949219,32.714844,-17.578125,-329.101562,0.974444
251,-90.820312,18.066406,33.691406,-10.742188,-349.609375,0.978350
252,12.207031,14.160156,22.949219,40.527344,99.121094,0.995305
253,143.066406,8.789062,18.554688,71.289062,494.140625,0.999211
254,120.117188,17.578125,23.925781,37.597656,230.957031,1.003118
255,-33.691406,27.343750,32.226562,-8.789062,-310.546875,1.007024
256,-98.144531,31.738281,35.644531,-6.347656,-411.132812,1.010930
257,1.953125,34.179688,33.203125,41.015625,22.949219,1.014836
258,139.160156,27.832031,24.414062,70.800781,467.285156,1.018743
259,114.257812,15.136719,16.113281,28.808594,290.039062,1.022649
260,-32.714844,14.160156,19.531250,-27.343750,-246.582031,1.026555
261,-106.933594,22.460938,30.761719,-26.367188,-432.128906,1.030461
262,-24.902344,21.972656,22.460938,20.996094,-0.976562,1.034368
263,120.117188,17.089844,10.253906,57.128906,495.117188,1.038274
264,124.511719,24.414062,18.066406,38.574219,343.750000,1.035164
265,-12.207031,27.343750,24.414062,-11.230469,-178.710938,1.039071
266,-110.839844,22.460938,25.390625,-27.343750,-426.269531,1.042977
267,-41.503906,24.902344,26.855469,26.367188,-93.750000,1.046883
268,108.398438,19.531250,21.972656,77.636719,418.457031,1.050789
269,131.347656,13.183594,20.019531,52.734375,379.882812,1.054696
270,6.347656,15.136719,23.925781,0.976562,-132.812500,1.058602
271,-102.539062,26.855469,28.320312,-16.601562,-449.218750,1.062508
272,-52.246094,30.761719,23.437500,21.484375,-103.515625,1.066414
273,96.191406,17.089844,15.136719,65.429688,424.316406,1.070321
274,143.554688,15.625000,15.625000,53.710938,419.433594,1.074227
275,30.761719,13.183594,19.531250,4.882812,-46.386719,1.078133
276,-97.656250,12.695312,27.343750,-23.437500,-427.734375,1.075372
277,-68.359375,23.925781,31.250000,14.160156,-192.871094,1.079278
278,76.660156,19.042969,24.414062,72.265625,364.257812,1.083184
279,144.042969,12.207031,21.972656,71.289062,489.257812,1.087091
280,51.269531,11.718750,26.367188,19.042969,24.414062,1.090997
281,-91.796875,9.277344,27.832031,-23.437500,-432.617188,1.094903
282,-88.378906,9.277344,25.878906,-3.906250,-235.351562,1.098809
283,66.894531,17.089844,25.878906,62.500000,302.246094,1.102716
284,154.296875,21.972656,24.414062,74.707031,466.308594,1.106622
285,60.546875,25.878906,25.390625,12.207031,63.964844,1.110528
286,-83.496094,35.156250,32.714844,-36.132812,-369.140625,1.114434
287,-104.492188,30.273438,25.878906,-26.855469,-272.949219,1.118341
288,22.460938,23.437500,22.949219,28.808594,172.363281,1.135256
289,131.835938,18.554688,18.554688,51.757812,455.078125,1.139162
290,61.035156,12.207031,16.601562,3.906250,124.023438,1.143069
291,-85.449219,20.507812,24.902344,-34.179688,-373.046875,1.146975
292,-103.515625,31.738281,26.367188,-8.789062,-339.355469,1.150881
293,15.136719,24.902344,22.460938,50.292969,135.742188,1.154787
294,137.695312,22.949219,19.531250,82.519531,480.468750,1.158694
295,97.167969,28.320312,19.042969,48.828125,177.246094,1.162600
296,-57.617188,18.554688,18.066406,-6.835938,-331.054688,1.166506
297,-106.933594,9.277344,16.601562,-8.300781,-392.578125,1.170412
298,-1.953125,10.253906,14.648438,40.039062,60.546875,1.174319
299,142.089844,22.949219,12.695312,79.101562,486.328125,1.178225
300,119.628906,28.320312,12.207031,46.875000,250.976562,1.176133
301,-32.714844,20.507812,17.578125,-8.789062,-292.968750,1.180039
302,-107.421875,16.113281,17.089844,-16.601562,-415.527344,1.183946
303,-17.089844,25.390625,20.019531,33.691406,43.457031,1.187852
304,129.394531,25.390625,19.042969,76.171875,498.535156,1.191758
305,114.746094,8.300781,11.230469,43.945312,296.386719,1.195664
306,-16.601562,19.042969,18.066406,-2.441406,-226.074219,1.199571
307,-99.121094,28.320312,22.949219,-12.695312,-383.789062,1.203477
308,-36.132812,15.625000,16.113281,25.878906,-7.812500,1.207383
309,117.675781,18.066406,15.136719,73.730469,453.125000,1.211289
310,129.882812,25.390625,16.113281,51.757812,360.351562,1.215196
311,8.300781,33.203125,22.949219,5.859375,-157.714844,1.219102
312,-93.750000,38.574219,27.343750,-15.625000,-435.058594,1.216054
313,-47.363281,28.808594,22.949219,21.484375,-81.542969,1.219960
314,106.445312,20.996094,21.972656,78.613281,430.175781,1.223866
315,141.113281,15.625000,25.390625,65.429688,409.179688,1.227772
316,24.902344,14.160156,27.343750,8.300781,-75.683594,1.231679
317,-100.585938,16.113281,31.738281,-27.832031,-444.335938,1.235585
318,-73.242188,8.789062,25.390625,0.976562,-145.996094,1.239491
319,80.078125,6.347656,17.089844,54.199219,419.433594,1.243397
320,145.507812,15.625000,21.484375,50.292969,457.519531,1.247304
321,37.109375,16.601562,20.996094,-2.441406,-20.507812,1.251210
322,-99.121094,16.601562,25.878906,-34.179688,-423.828125,1.255116
323,-71.289062,17.089844,29.296875,0.000000,-201.660156,1.259022
324,77.148438,15.625000,20.019531,58.593750,320.312500,1.275261
325,155.273438,25.390625,15.625000,66.894531,460.449219,1.279167
326,69.824219,31.738281,19.531250,17.578125,9.277344,1.283073
327,-76.171875,24.414062,27.832031,-19.042969,-468.750000,1.286980
328,-85.449219,11.718750,23.925781,1.464844,-298.339844,1.290886
329,53.710938,18.554688,23.437500,60.058594,250.488281,1.294792
330,150.878906,29.296875,29.785156,77.148438,452.636719,1.298698
331,63.964844,22.460938,26.367188,20.019531,67.871094,1.302605
332,-88.867188,22.949219,27.832031,-33.691406,-408.691406,1.306511
333,-113.281250,21.484375,25.878906,-26.855469,-348.144531,1.310417
334,3.417969,20.996094,21.484375,22.460938,175.781250,1.314323
335,119.140625,20.019531,20.507812,41.503906,493.164062,1.318230
336,62.988281,20.507812,21.484375,-5.859375,148.925781,1.315365
337,-91.796875,24.902344,23.437500,-56.640625,-356.933594,1.319271
338,-127.929688,25.390625,23.437500,-45.410156,-334.960938,1.323177
339,-0.488281,31.250000,26.367188,15.625000,152.343750,1.327084
340,138.671875,33.691406,24.414062,52.734375,526.855469,1.330990
341,104.980469,31.250000,29.785156,27.343750,238.769531,1.334896
342,-43.457031,23.925781,35.156250,-18.066406,-302.734375,1.338802
343,-99.609375,19.042969,31.250000,-22.460938,-376.953125,1.342709
344,-0.488281,15.625000,24.414062,28.320312,87.402344,1.346615
345,149.414062,20.507812,26.855469,72.265625,528.320312,1.350521
346,134.277344,28.808594,30.761719,48.828125,301.269531,1.354427
347,-18.066406,25.878906,28.808594,-1.464844,-274.902344,1.358334
348,-91.796875,20.996094,35.644531,-7.812500,-418.945312,1.357125
349,-18.066406,14.160156,30.273438,37.597656,14.160156,1.361031
350,124.511719,11.718750,23.437500,74.707031,453.613281,1.364937
351,126.953125,13.671875,25.878906,50.781250,288.574219,1.368843
352,-12.207031,18.554688,32.714844,-2.929688,-230.468750,1.372750
353,-100.097656,21.484375,39.062500,-12.695312,-447.265625,1.376656
354,-27.832031,31.250000,34.667969,33.203125,-87.890625,1.380562
355,105.468750,42.480469,25.390625,57.617188,406.250000,1.384468
356,110.351562,33.203125,19.531250,20.996094,357.421875,1.388375
357,-23.925781,18.554688,14.648438,-42.480469,-123.535156,1.392281
358,-137.695312,18.554688,20.019531,-72.753906,-403.320312,1.396187
359,-80.566406,23.437500,20.996094,-29.785156,-96.191406,1.400093
360,77.148438,29.296875,16.601562,27.343750,402.832031,1.415198
361,122.558594,26.855469,18.066406,18.554688,435.058594,1.419104
362,18.554688,19.531250,20.019531,-33.691406,-73.730469,1.423010
363,-98.144531,23.437500,25.878906,-55.175781,-476.074219,1.426917
364,-64.941406,22.460938,27.343750,-6.835938,-174.316406,1.430823
365,90.332031,23.437500,24.902344,59.082031,392.089844,1.434729
366,158.203125,17.089844,20.019531,54.687500,447.265625,1.438635
367,60.058594,11.718750,20.507812,5.859375,3.906250,1.442542
368,-76.171875,17.578125,30.273438,-19.042969,-424.804688,1.446448
369,-62.500000,20.019531,34.667969,13.671875,-269.042969,1.450354
370,81.542969,15.136719,28.320312,71.777344,281.250000,1.454260
371,161.132812,12.695312,23.925781,82.519531,495.117188,1.458167
372,78.125000,19.042969,28.320312,34.667969,96.191406,1.455256
373,-71.777344,19.042969,32.226562,-9.765625,-378.906250,1.459162
374,-95.214844,17.578125,30.273438,7.812500,-258.789062,1.463069
375,33.203125,14.648438,25.390625,54.199219,271.972656,1.466975
376,137.207031,15.136719,22.949219,66.406250,545.410156,1.470881
377,69.335938,25.390625,21.484375,17.578125,153.320312,1.474787
378,-84.472656,28.808594,22.460938,-42.968750,-357.421875,1.478694
379,-115.722656,26.367188,24.414062,-38.574219,-291.015625,1.482600
380,0.488281,20.019531,20.507812,11.718750,207.519531,1.486506
381,117.187500,17.578125,23.925781,30.761719,509.765625,1.490412
382,69.824219,21.484375,25.878906,-10.742188,184.082031,1.494319
383,-79.101562,18.554688,27.832031,-54.687500,-337.402344,1.498225
384,-124.511719,10.253906,30.273438,-44.433594,-375.976562,1.495310
385,-11.230469,20.507812,31.738281,16.113281,116.699219,1.499216
386,125.000000,32.714844,29.785156,61.523438,496.582031,1.503123
387,94.726562,23.437500,27.832031,31.738281,236.328125,1.507029
388,-43.457031,21.484375,36.132812,-12.695312,-305.175781,1.510935
389,-97.656250,32.226562,39.550781,-8.300781,-437.500000,1.514841
390,-4.394531,30.273438,30.273438,37.597656,18.066406,1.518748
391,136.230469,23.437500,21.972656,77.148438,464.355469,1.522654
392,135.742188,30.273438,24.902344,49.804688,286.621094,1.526560
393,3.906250,42.480469,32.226562,-3.417969,-207.031250,1.530466
394,-90.332031,38.574219,29.785156,-18.066406,-403.320312,1.534373
395,-26.855469,31.738281,19.042969,19.531250,-49.804688,1.538279
396,120.117188,22.460938,10.742188,58.105469,428.710938,1.555290
397,126.464844,19.531250,12.207031,36.132812,333.984375,1.559196
398,-13.671875,23.925781,16.601562,-14.648438,-188.964844,1.563102
399,-120.605469,17.089844,20.019531,-31.250000,-441.894531,1.567009
400,-66.406250,15.136719,20.996094,6.347656,-79.101562,1.570915
401,83.984375,22.460938,22.460938,52.734375,427.734375,1.574821
402,105.957031,19.531250,18.066406,36.621094,379.882812,1.578727
403,-18.066406,22.460938,19.531250,-17.578125,-96.679688,1.582634
404,-128.906250,22.460938,27.832031,-41.503906,-448.242188,1.586540
405,-94.726562,6.835938,23.925781,-7.812500,-184.570312,1.590446
406,60.058594,4.882812,21.484375,45.898438,400.878906,1.594352
407,116.699219,13.183594,23.437500,43.457031,445.800781,1.598259
408,14.160156,22.949219,31.250000,-1.953125,-73.242188,1.616385
409,-114.257812,19.531250,28.320312,-37.597656,-464.843750,1.620291
410,-87.890625,22.949219,17.089844,-12.207031,-228.515625,1.624197
411,55.664062,17.578125,15.625000,42.480469,292.968750,1.628104
412,124.023438,8.300781,12.695312,50.781250,440.917969,1.632010
413,39.062500,12.695312,15.136719,2.441406,11.718750,1.635916
414,-97.656250,15.136719,30.273438,-33.203125,-479.003906,1.639822
415,-95.214844,21.972656,27.343750,-5.859375,-296.875000,1.643729
