,TP9,AF7,AF8,TP10,Right AUX,timestamps
188,13.671875,31.738281,39.550781,23.925781,40.527344,0.751741
189,17.089844,29.296875,25.878906,6.835938,36.132812,0.755648
190,21.484375,35.644531,21.484375,5.371094,21.484375,0.759554
191,20.507812,32.226562,41.503906,20.996094,55.664062,0.763460
192,15.625000,24.414062,20.996094,27.832031,58.105469,0.760269
193,10.253906,25.878906,6.347656,21.972656,29.785156,0.764175
194,18.554688,33.691406,40.527344,22.949219,28.808594,0.768081
195,17.578125,31.250000,44.921875,27.343750,27.343750,0.771988
196,17.089844,28.808594,25.390625,25.878906,52.246094,0.775894
197,23.437500,34.179688,24.902344,25.878906,34.179688,0.779800
198,25.390625,35.156250,19.531250,20.996094,-4.394531,0.783706
199,27.343750,35.156250,18.066406,18.554688,-2.441406,0.787613
200,31.250000,32.226562,35.156250,31.738281,40.527344,0.791519
201,35.156250,33.203125,29.296875,44.921875,90.820312,0.795425
202,34.179688,33.203125,18.554688,46.386719,61.035156,0.799331
203,35.644531,28.808594,25.390625,27.832031,34.179688,0.803238
204,30.273438,26.855469,23.925781,12.207031,9.765625,0.820390
205,14.160156,22.949219,39.062500,16.601562,32.226562,0.824297
206,15.136719,27.343750,49.804688,20.996094,41.992188,0.828203
207,19.042969,32.714844,29.296875,13.183594,1.464844,0.832109
208,20.996094,35.644531,6.347656,21.484375,20.996094,0.836015
